"dataset","freq","freq_label","unit","unit_label","hazard","hazard_label","wst_oper","wst_oper_label","waste","waste_label","geo","geo_label","time","time_label","value"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EU27_2020","European Union - 27 countries (from 2020)","2010","2010","17010000"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EU27_2020","European Union - 27 countries (from 2020)","2012","2012","17950000"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EU27_2020","European Union - 27 countries (from 2020)","2014","2014","15600000"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EU27_2020","European Union - 27 countries (from 2020)","2016","2016","16520000"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EU27_2020","European Union - 27 countries (from 2020)","2018","2018","22100000"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EU27_2020","European Union - 27 countries (from 2020)","2020","2020","32140000"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EU27_2020","European Union - 27 countries (from 2020)","2022","2022","30490000"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EU28","European Union - 28 countries (2013-2020)","2010","2010","18790000"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EU28","European Union - 28 countries (2013-2020)","2012","2012","18770000"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EU28","European Union - 28 countries (2013-2020)","2014","2014","16870000"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EU28","European Union - 28 countries (2013-2020)","2016","2016","17200000"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EU28","European Union - 28 countries (2013-2020)","2018","2018","22550000"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","BE","Belgium","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","BE","Belgium","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","BE","Belgium","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","BE","Belgium","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","BE","Belgium","2018","2018","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","BE","Belgium","2020","2020","2120573"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","BE","Belgium","2022","2022","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","BG","Bulgaria","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","BG","Bulgaria","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","BG","Bulgaria","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","BG","Bulgaria","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","BG","Bulgaria","2018","2018","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","BG","Bulgaria","2020","2020","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","BG","Bulgaria","2022","2022","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","CZ","Czechia","2010","2010","1071676"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","CZ","Czechia","2012","2012","1079467"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","CZ","Czechia","2014","2014","1145152"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","CZ","Czechia","2016","2016","1108264"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","CZ","Czechia","2018","2018","1760894"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","CZ","Czechia","2020","2020","1851292"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","CZ","Czechia","2022","2022","1213992"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","DK","Denmark","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","DK","Denmark","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","DK","Denmark","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","DK","Denmark","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","DK","Denmark","2018","2018","2710252"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","DK","Denmark","2020","2020","2632122"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","DK","Denmark","2022","2022","2785855"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","DE","Germany","2010","2010","6708361"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","DE","Germany","2012","2012","5998082"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","DE","Germany","2014","2014","5749063"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","DE","Germany","2016","2016","6462724"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","DE","Germany","2018","2018","6391589"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","DE","Germany","2020","2020","6157313"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","DE","Germany","2022","2022","4674170"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EE","Estonia","2010","2010","56776"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EE","Estonia","2012","2012","113814"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EE","Estonia","2014","2014","123459"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EE","Estonia","2016","2016","168415"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EE","Estonia","2018","2018","410481"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EE","Estonia","2020","2020","373859"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EE","Estonia","2022","2022","206256"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","IE","Ireland","2010","2010","138347"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","IE","Ireland","2012","2012","73133"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","IE","Ireland","2014","2014","203948"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","IE","Ireland","2016","2016","236364"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","IE","Ireland","2018","2018","637900"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","IE","Ireland","2020","2020","307796"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","IE","Ireland","2022","2022","376176"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EL","Greece","2010","2010","249"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EL","Greece","2012","2012","133"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EL","Greece","2014","2014","31"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EL","Greece","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EL","Greece","2018","2018","698753"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EL","Greece","2020","2020","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","EL","Greece","2022","2022","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","ES","Spain","2010","2010","2673002"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","ES","Spain","2012","2012","4328999"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","ES","Spain","2014","2014","467168"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","ES","Spain","2016","2016","757549"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","ES","Spain","2018","2018","445229"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","ES","Spain","2020","2020","140213"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","ES","Spain","2022","2022","584522"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","FR","France","2010","2010","4907103"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","FR","France","2012","2012","4661748"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","FR","France","2014","2014","4249525"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","FR","France","2016","2016","4190563"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","FR","France","2018","2018","4489642"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","FR","France","2020","2020","8564254"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","FR","France","2022","2022","9989122"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","HR","Croatia","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","HR","Croatia","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","HR","Croatia","2014","2014","5701"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","HR","Croatia","2016","2016","131434"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","HR","Croatia","2018","2018","24230"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","HR","Croatia","2020","2020","51991"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","HR","Croatia","2022","2022","16624"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","IT","Italy","2010","2010","337196"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","IT","Italy","2012","2012","160290"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","IT","Italy","2014","2014","316790"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","IT","Italy","2016","2016","138930"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","IT","Italy","2018","2018","147623"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","IT","Italy","2020","2020","301917"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","IT","Italy","2022","2022","436932"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","CY","Cyprus","2010","2010","481"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","CY","Cyprus","2012","2012","21291"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","CY","Cyprus","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","CY","Cyprus","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","CY","Cyprus","2018","2018","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","CY","Cyprus","2020","2020","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","CY","Cyprus","2022","2022","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LV","Latvia","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LV","Latvia","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LV","Latvia","2014","2014","11298"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LV","Latvia","2016","2016","14618"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LV","Latvia","2018","2018","34701"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LV","Latvia","2020","2020","30655"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LV","Latvia","2022","2022","20528"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LT","Lithuania","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LT","Lithuania","2012","2012","66113"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LT","Lithuania","2014","2014","113364"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LT","Lithuania","2016","2016","199388"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LT","Lithuania","2018","2018","129493"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LT","Lithuania","2020","2020","118010"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LT","Lithuania","2022","2022","100317"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LU","Luxembourg","2010","2010","15000"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LU","Luxembourg","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LU","Luxembourg","2014","2014","78659"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LU","Luxembourg","2016","2016","146031"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LU","Luxembourg","2018","2018","1896"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LU","Luxembourg","2020","2020","52015"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","LU","Luxembourg","2022","2022","55100"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","HU","Hungary","2010","2010","175178"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","HU","Hungary","2012","2012","175601"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","HU","Hungary","2014","2014","309568"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","HU","Hungary","2016","2016","243241"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","HU","Hungary","2018","2018","234509"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","HU","Hungary","2020","2020","3807921"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","HU","Hungary","2022","2022","2890877"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","MT","Malta","2010","2010","534"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","MT","Malta","2012","2012","392945"
